Date,Open,High,Low,Close,Volume,Ticker
2021-08-19,133.33350458588953,135.234782779033,133.1495240793781,134.5677947998047,21782000,GOOGL
2021-08-20,134.8851768373789,136.42643919078785,134.1413247592316,136.30296325683594,31194000,GOOGL
2021-08-23,136.8385481592107,139.7197343782352,136.47951599303877,138.89356994628906,28454000,GOOGL
2021-08-24,139.45888047774642,140.91534875374498,139.18812326737765,140.1035614013672,19268000,GOOGL
2021-08-25,140.4640639174662,141.02393547801682,140.21711205572637,140.91433715820312,15848000,GOOGL
2021-08-26,140.58805446280763,141.2500786299819,140.19827061437374,140.28109741210938,20610000,GOOGL
2021-08-27,140.4913519862621,143.32790879124335,140.33712434011886,142.82357788085938,28780000,GOOGL
2021-08-30,143.21632905744937,144.77396624741414,142.98127226041726,143.4052734375,24434000,GOOGL
2021-08-31,143.9571917138558,143.98148131585134,143.0982932268432,143.51136779785156,22448000,GOOGL
2021-09-01,143.8113826192152,145.0551009489579,143.69583676431287,144.02511596679688,21936000,GOOGL
2021-09-02,144.0256148889435,144.3266243252481,142.01125792514802,142.1124267578125,32342000,GOOGL
2021-09-03,141.90762370846002,142.97330911300233,141.23319004017313,142.56121826171875,19850000,GOOGL
2021-09-07,142.65548084000116,143.37999214966715,142.44174743091872,143.0978240966797,20124000,GOOGL
2021-09-08,142.91878162510545,143.216310341674,141.8277925519912,142.51312255859375,18344000,GOOGL
2021-09-09,142.66140907531098,143.12755759724692,142.0038493948319,142.36436462402344,15314000,GOOGL
2021-09-10,143.030343356749,143.53220739667623,139.58433740573318,139.72120666503906,36840000,GOOGL
2021-09-13,140.7859002496474,141.77820242843924,140.09214075232128,141.165771484375,22094000,GOOGL
2021-09-14,141.8233140691481,142.18780941142742,140.58802520414704,141.37600708007812,19674000,GOOGL
2021-09-15,141.60116132377672,143.2663989340108,140.18883824930154,143.24557495117188,27408000,GOOGL
2021-09-16,142.77050902430236,143.1171466443425,141.23421048693598,142.43280029296875,26190000,GOOGL
2021-09-17,141.8580435231661,142.27409944382737,139.31853152816512,139.6458282470703,53384000,GOOGL
2021-09-20,137.02895758765368,137.86058517975945,135.20454353336754,137.58238220214844,46518000,GOOGL
2021-09-21,138.60394429145055,138.86380522550456,137.1445098358899,137.89332580566406,25332000,GOOGL
2021-09-22,138.1620970935906,139.73211352931875,137.41576307062647,139.13356018066406,25056000,GOOGL
2021-09-23,139.83176813485028,140.5349557951303,139.25057328054288,140.0583953857422,20952000,GOOGL
2021-09-24,139.3864691123975,141.16378703061662,139.0914071880992,141.04922485351562,22984000,GOOGL
2021-09-27,139.65030981604136,140.7750169200493,138.9193515942972,139.91561889648438,21882000,GOOGL
2021-09-28,137.5184232831249,137.95630206318702,134.25043470064762,134.71658325195312,45772000,GOOGL
2021-09-29,135.8571164274214,136.02671987866174,132.76766100224003,133.2521514892578,30848000,GOOGL
2021-09-30,133.1609261171282,134.43141608042833,132.46120397036233,132.58021545410156,37996000,GOOGL
2021-10-01,133.3453939422307,135.7882166913334,132.97396732571667,135.42372131347656,35360000,GOOGL
2021-10-04,134.845991044881,134.845991044881,129.97575169598792,132.56385803222656,51202000,GOOGL
2021-10-05,132.94224164734214,136.09964809191845,132.94224164734214,134.90798950195312,32404000,GOOGL
2021-10-06,133.64540530932422,136.62081321973588,133.44704780870487,136.4373321533203,24364000,GOOGL
2021-10-07,137.75347740127893,138.89405973958108,137.51445558203253,138.08375549316406,25110000,GOOGL
2021-10-08,138.43286154368056,139.180678709359,138.0763113266695,138.63966369628906,26526000,GOOGL
2021-10-11,138.15019117218512,139.55854921153343,137.72072679461957,137.77528381347656,17954000,GOOGL
2021-10-12,138.33665033617203,138.3634370023765,134.64714270868552,135.33050537109375,36332000,GOOGL
2021-10-13,136.27619065855683,136.86879650740957,135.39993366753524,136.4542236328125,19654000,GOOGL
2021-10-14,138.33068721492134,140.17890644011712,137.68700521186503,139.9939422607422,31894000,GOOGL
2021-10-15,140.45363726334713,140.5562892000621,139.60118579773,140.2091522216797,30274000,GOOGL
2021-10-18,139.92006032333015,141.62546275603327,139.9131139513097,141.60760498046875,20396000,GOOGL
2021-10-19,142.2121299993637,142.48488486692986,141.43109432493534,142.0628662109375,20164000,GOOGL
2021-10-20,142.16302664662172,142.36932937667234,140.21760340386373,140.6068878173828,23288000,GOOGL
2021-10-21,140.6068703781535,140.99070660858933,139.34827557059145,140.72291564941406,26292000,GOOGL
2021-10-22,138.00934325689758,139.4305952313603,134.94071143427604,136.43882751464844,50588000,GOOGL
2021-10-25,136.42249557119888,136.8688038613959,134.31391552734996,136.32034301757812,34412000,GOOGL
2021-10-26,138.12193563067672,138.93470665883544,137.17079709217552,138.16656494140625,49236000,GOOGL
2021-10-27,138.26224995262072,147.43146079079884,138.26224995262072,145.01890563964844,85782000,GOOGL
2021-10-28,145.92841199689116,145.9517179093353,143.44145926717053,144.6534423828125,36206000,GOOGL
2021-10-29,143.8887552596137,147.02682046055673,143.46377046547764,146.83242797851562,43320000,GOOGL
2021-11-01,146.83241520559218,146.83241520559218,142.05141992285428,142.32069396972656,46924000,GOOGL
2021-11-02,143.39433663204673,145.40719548804785,143.15233350459803,144.24034118652344,33482000,GOOGL
2021-11-03,144.7045091916116,145.46671841466951,143.40574947129778,145.39630126953125,27494000,GOOGL
2021-11-04,145.9184578093512,148.5060795043872,145.10865316738833,147.05209350585938,38412000,GOOGL
2021-11-05,147.9467383281665,149.0952508155655,146.98222150325446,147.63185119628906,38354000,GOOGL
2021-11-08,148.59683920952253,149.38037183168208,147.21376959274264,147.80935668945312,23052000,GOOGL
2021-11-09,148.00970530712945,148.60627612949312,146.03799485146035,147.69778442382812,19530000,GOOGL
2021-11-10,146.29092366960225,146.85625857101513,143.35271371379034,144.6975860595703,29970000,GOOGL
2021-11-11,145.28870535866426,146.32613634452161,144.40698511974696,144.57162475585938,16518000,GOOGL
2021-11-12,145.4136656401591,147.62986135268545,144.219040793597,147.45925903320312,22360000,GOOGL
2021-11-15,147.6799325584469,148.32361464376697,146.36529744247616,147.235107421875,23508000,GOOGL
2021-11-16,146.93509022325514,147.5430567260628,146.10494573454355,146.66383361816406,18904000,GOOGL
2021-11-17,146.81407891963306,147.34171568581732,146.0330433290407,146.8334197998047,19594000,GOOGL
2021-11-18,147.0263355590037,149.3461667867612,146.67226728662533,148.61024475097656,35608000,GOOGL
2021-11-19,148.74610077592874,149.72898972518277,147.67843279309778,147.70570373535156,33682000,GOOGL
2021-11-22,148.10839815896483,148.60131822577375,144.94950861350554,145.1027374267578,30594000,GOOGL
2021-11-23,144.95496666414806,145.45781447907999,142.9336779574355,144.58700561523438,27218000,GOOGL
2021-11-24,144.28102578011982,145.05066575153023,143.18955232530504,144.92222595214844,18040000,GOOGL
2021-11-26,143.16524773270095,143.37253416299765,140.67979308519273,141.0175018310547,30470000,GOOGL
2021-11-29,142.81961359423084,145.0982812984178,142.71398029271975,144.3375701904297,32596000,GOOGL
2021-11-30,143.81981989380787,144.80319311094968,140.44075042064517,140.7343292236328,42068000,GOOGL
2021-12-01,142.81961122468087,144.75412317905503,139.7569265486594,139.89527893066406,34020000,GOOGL
2021-12-02,140.09214564508795,142.68521600548834,139.06512670151332,141.79408264160156,29194000,GOOGL
2021-12-03,142.50320033510963,143.21630064924545,139.15090244069415,140.83746337890625,41230000,GOOGL
2021-12-06,141.86795825434288,142.67329857712156,139.00114949695094,141.9815216064453,30618000,GOOGL
2021-12-07,144.40299636708085,146.32164786424076,144.03701790710437,146.06228637695312,32240000,GOOGL
2021-12-08,146.38661124962783,147.17659085728474,145.20587927665102,146.97177124023438,24270000,GOOGL
2021-12-09,146.38117245241173,147.8778055616714,145.9090763713213,146.42828369140625,23270000,GOOGL
2021-12-10,147.481060069157,147.75628168931388,145.501419679147,146.7882843017578,24458000,GOOGL
2021-12-13,146.5700951293805,146.75705697342113,144.32466128723686,144.63113403320312,27070000,GOOGL
2021-12-14,142.78787579064948,143.29567231486587,140.05743659724035,142.7273712158203,38446000,GOOGL
2021-12-15,142.2334415962049,145.51828889506476,140.51662819810505,145.24058532714844,36370000,GOOGL
2021-12-16,145.96409309585127,146.4664413784915,142.42979734266572,143.2609405517578,33650000,GOOGL
2021-12-17,141.33190408361676,142.65546811563613,140.1417437075494,140.56326293945312,50416000,GOOGL
2021-12-20,138.85236083615757,140.6123200789598,138.17892603861466,140.44618225097656,27192000,GOOGL
2021-12-21,140.88904290220043,142.68966664568237,139.35076199155114,142.29641723632812,28756000,GOOGL
2021-12-22,141.89474965551238,145.2991078691126,141.89474965551238,145.2147979736328,26322000,GOOGL
2021-12-23,145.29911422761188,147.0283222152052,145.2515035755231,145.7122039794922,26384000,GOOGL
2021-12-27,146.0488961608223,147.12797496363228,145.96310316847794,146.69406127929688,15976000,GOOGL
2021-12-28,147.0208564815043,147.08334356217858,144.8572507717245,145.48455810546875,18200000,GOOGL
2021-12-29,145.44242309096177,146.208597395199,144.45360165448406,145.4528350830078,17788000,GOOGL
2021-12-30,145.49152966687038,146.09256498744182,144.7977701008214,145.0020751953125,15688000,GOOGL
2021-12-31,144.85280491667777,145.4959875927401,143.6646270751953,143.6646270751953,18136000,GOOGL
2022-01-03,143.86593461715796,144.65541477911893,142.53494010406916,143.80296325683594,28646000,GOOGL
2022-01-04,144.20417299307056,145.28425084886646,142.53845076978192,143.21585083007812,28400000,GOOGL
2022-01-05,143.23616397542605,143.3150106060316,136.55935260045507,136.6456298828125,54618000,GOOGL
2022-01-06,135.8754939287169,138.7928795446468,135.43909829641714,136.61834716796875,37348000,GOOGL
2022-01-07,137.0131037753798,137.31362902121793,134.65360679287264,135.89385986328125,29760000,GOOGL
2022-01-10,133.97072480010584,137.68155536055949,132.07291243739996,137.53277587890625,44408000,GOOGL
2022-01-11,136.87572990846158,139.06662188460535,135.57200624477076,138.59054565429688,28730000,GOOGL
2022-01-12,139.9929457226333,141.4390018146242,139.54118939726052,140.27114868164062,26108000,GOOGL
2022-01-13,140.37975480829834,141.67902912526233,137.27442366179454,137.4509735107422,31436000,GOOGL
2022-01-14,135.9553241572003,139.5883072001904,135.87549384235362,138.33714294433594,29662000,GOOGL
2022-01-18,135.05874499682633,136.00740156008052,134.32828625328975,134.88319396972656,34872000,GOOGL
2022-01-19,135.40439065709728,136.82862410530518,133.90875636510398,134.00892639160156,28648000,GOOGL
2022-01-20,135.133105704383,136.49783311871093,131.87453108390275,132.2147216796875,29908000,GOOGL
2022-01-21,131.506600309101,133.75996411235568,129.02014712662628,129.28297424316406,55652000,GOOGL
2022-01-24,124.94533645029941,130.1275124017033,123.47945498392451,129.73178100585938,76622000,GOOGL
2022-01-25,127.68470512760926,128.33829981975202,125.46356069451652,125.89449310302734,46960000,GOOGL
2022-01-26,130.04418655853962,131.9097642410679,126.09978210305361,128.17364501953125,49130000,GOOGL
2022-01-27,130.2276834310956,131.56512510672957,127.87561726096432,127.9475326538086,31950000,GOOGL
2022-01-28,128.59615164447928,132.26335206297418,127.43177919070502,132.2578887939453,34362000,GOOGL
2022-01-31,133.06224407236246,134.36250208787934,131.12574979400958,134.1943817138672,39986000,GOOGL
2022-02-01,136.466592286511,136.66346669345492,133.2670388818161,136.51568603515625,68644000,GOOGL
2022-02-02,150.0101630752151,150.30422616828662,144.32961959181026,146.78680419921875,123200000,GOOGL
2022-02-03,144.51112229924576,148.4480810526987,141.49603343553346,141.91705322265625,71518000,GOOGL
2022-02-04,142.26867081780298,143.6874410729593,139.36317994593287,142.118408203125,57998000,GOOGL
2022-02-07,143.06756034988416,143.06756034988416,137.76140907718417,138.05995178222656,54974000,GOOGL
2022-02-08,137.8868730262489,138.8523885484705,135.8908729676065,138.25631713867188,54284000,GOOGL
2022-02-09,139.80799308806806,141.35620183871598,139.03785374463664,140.43133544921875,40144000,GOOGL
2022-02-10,138.55830248421256,140.3246936120616,136.82611353380625,137.48367309570312,39330000,GOOGL
2022-02-11,137.46387619119915,138.01580259283259,132.30648944702975,133.1817626953125,39958000,GOOGL
2022-02-14,132.1641423533614,135.18269632695234,132.1641423533614,134.4150390625,34302000,GOOGL
2022-02-15,136.44278256655178,136.9763819585665,134.70812674785273,135.48867797851562,26680000,GOOGL
2022-02-16,135.52635776433524,136.95405656109108,133.81797410147496,136.60891723632812,25022000,GOOGL
2022-02-17,135.12617731893766,135.98954027468156,131.39254001045595,131.45254516601562,38950000,GOOGL
2022-02-18,132.37293985364457,132.97100892915242,129.12925617493363,129.3340606689453,45620000,GOOGL
2022-02-22,128.77367925061782,131.09697591573786,127.17241181915688,128.7493896484375,44990000,GOOGL
2022-02-23,130.56934576146136,130.9685427450542,126.48212435927555,126.54212951660156,32786000,GOOGL
2022-02-24,123.9292178705829,131.9097594685947,123.9292178705829,131.60328674316406,54456000,GOOGL
2022-02-25,132.4572527893111,134.16265544616002,130.67150526556998,133.35731506347656,36406000,GOOGL
2022-02-28,131.95936863524972,134.63871633436403,131.50561460625966,133.94992065429688,38864000,GOOGL
2022-03-01,133.77285909543676,135.13857036774974,132.12647806196426,132.96255493164062,26496000,GOOGL
2022-03-02,133.52440864701174,134.15369844831133,131.98066460485006,133.46836853027344,23520000,GOOGL
2022-03-03,134.8950837847723,135.32106741558047,131.93505144439177,132.80189514160156,24604000,GOOGL
2022-03-04,131.83788309122372,132.75430495921202,129.26910212432648,130.8252410888672,30430000,GOOGL
2022-03-07,130.41017325885227,130.65514261832865,125.25973295853518,125.3425521850586,45112000,GOOGL
2022-03-08,125.21508113432775,130.17409424855856,124.64429824060116,126.06257629394531,40428000,GOOGL
2022-03-09,130.17409924594682,132.63922887603567,128.83565901257037,132.32630920410156,37026000,GOOGL
2022-03-10,130.19000303239358,132.17955633727135,129.83940035172492,131.34396362304688,27102000,GOOGL
2022-03-11,132.39427790231107,132.69876817612587,128.5688993986971,128.80593872070312,31526000,GOOGL
2022-03-14,129.18231231398767,129.34000556632407,124.2480949884942,124.91854858398438,38812000,GOOGL
2022-03-15,125.93516041311607,128.79007444618782,124.68995111051669,128.13894653320312,30920000,GOOGL
2022-03-16,129.66133986214837,132.24001771815753,127.67921762993845,132.18795776367188,35576000,GOOGL
2022-03-17,132.05753605900716,132.9814035170428,131.1014338034284,132.74188232421875,28264000,GOOGL
2022-03-18,132.33078043484574,135.1271719338952,131.17433810969047,135.0096435546875,44566000,GOOGL
2022-03-21,135.04732810159504,135.92656630102422,132.99330550843302,134.98583984375,26832000,GOOGL
2022-03-22,134.98586098558138,139.89379910609253,134.98586098558138,138.7214813232422,35496000,GOOGL
2022-03-23,137.56554585734534,138.44428483083644,136.70516407622222,137.1420440673828,25154000,GOOGL
2022-03-24,138.05894880404426,140.45812610885343,136.62133716164368,140.41151428222656,26396000,GOOGL
2022-03-25,140.7526772850465,140.87070507937713,138.59203769066454,140.5116729736328,24126000,GOOGL
2022-03-28,139.74550107592432,140.83847267217368,138.66542339972597,140.29595947265625,35050000,GOOGL
2022-03-29,141.4781907391212,142.61479282683288,140.87417414180615,141.33734130859375,34318000,GOOGL
2022-03-30,141.29223395375402,141.55059664678325,140.43928293794912,140.77500915527344,19884000,GOOGL
2022-03-31,140.88855215145054,140.9431091731122,137.88488921822,137.9275360107422,37524000,GOOGL
2022-04-01,138.35645243068979,139.3194857828398,137.17372307519005,139.00161743164062,25942000,GOOGL
2022-04-04,139.2079728997419,142.53398429656113,139.16036224405133,141.79954528808594,25942000,GOOGL
2022-04-05,141.69786404034355,141.81835862566132,139.23175060773136,139.43853759765625,21418000,GOOGL
2022-04-06,137.61264137354576,138.2181411119585,134.40614115921403,135.42869567871094,32468000,GOOGL
2022-04-07,134.89507649085877,136.04012309209003,133.12718701050363,134.7745819091797,26234000,GOOGL
2022-04-08,134.47208496943966,134.5578779659387,131.87554910979466,132.19491577148438,25142000,GOOGL
2022-04-11,130.7428944364758,131.00968655703124,127.61375837664467,127.76748657226562,36884000,GOOGL
2022-04-12,130.52125019058332,130.52125019058332,125.7496824779024,126.66759490966797,32710000,GOOGL
2022-04-13,126.9507670450841,129.26563457471275,126.69388743885823,128.82923889160156,27928000,GOOGL
2022-04-14,129.4099304660489,129.4099304660489,125.56321417081908,125.691162109375,31598000,GOOGL
2022-04-18,125.95895269585907,127.16150750964877,125.14765723721159,126.6299057006836,20808000,GOOGL
2022-04-19,126.64479041088664,129.26463241184499,125.95846151250545,128.94329833984375,26490000,GOOGL
2022-04-20,129.81905168731214,130.32189946504832,126.4548582513956,126.99042510986328,31696000,GOOGL
2022-04-21,128.1905088826277,129.0320490590413,123.50572537982224,123.79136657714844,36446000,GOOGL
2022-04-22,123.97535142196246,124.37405657587937,117.95015236959706,118.65482330322266,56884000,GOOGL
2022-04-25,118.12469276013913,122.26695521347695,117.53953279206783,122.06512451171875,46128000,GOOGL
2022-04-26,121.29203242122978,121.50576580824183,117.53954577935023,117.67740631103516,73054000,GOOGL
2022-04-27,113.53115828563,116.28093039770941,111.81237005693657,113.35759735107422,91820000,GOOGL
2022-04-28,115.4607114772855,118.66869438389101,113.17956225538599,117.55093383789062,48884000,GOOGL
2022-04-29,115.77760037683389,116.9533836790152,112.88153803374084,113.17411804199219,42676000,GOOGL
2022-05-02,112.47538421530977,115.78850102043891,111.67698273748518,115.62733459472656,35534000,GOOGL
2022-05-03,115.47608756923125,117.47110390717961,115.08333755024837,116.37218475341797,24968000,GOOGL
2022-05-04,116.07217173392031,121.84743753057185,114.17236904181686,121.25880432128906,49916000,GOOGL
2022-05-05,119.21867586209255,120.04683035965981,114.0627870115888,115.55049133300781,45840000,GOOGL
2022-05-06,114.24031691379543,116.60775134383856,113.08090065435618,114.7977066040039,39710000,GOOGL
2022-05-09,112.32167057637727,114.13369779854568,111.08241645044278,111.58872985839844,40802000,GOOGL
2022-05-10,114.56064360003587,115.29705736588568,111.97501186731932,113.45726013183594,39900000,GOOGL
2022-05-11,112.30827513659509,115.41063248936665,112.30827513659509,112.67127227783203,37534000,GOOGL
2022-05-12,110.46451302431396,113.35809330514908,108.92424196384515,111.91899108886719,53836000,GOOGL
2022-05-13,113.59415004437889,116.90875792873446,112.67376319786906,115.09921264648438,35038000,GOOGL
2022-05-16,114.01319515330374,115.21774018982312,112.95593896031963,113.50688171386719,25990000,GOOGL
2022-05-17,115.88272969753332,115.94174359590812,113.92838521355479,115.51824188232422,23054000,GOOGL
2022-05-18,114.05731760057398,114.45404021864253,110.64104923458649,110.98223114013672,35126000,GOOGL
2022-05-19,110.51807047133238,112.08362994881233,109.0983015778271,109.47915649414062,34144000,GOOGL
2022-05-20,111.03330620451212,111.26390609492667,104.92926089526213,108.01525115966797,48962000,GOOGL
2022-05-23,108.68918571926903,111.22819834582448,107.84962051186193,110.57410430908203,37184000,GOOGL
2022-05-24,104.90496623527923,105.58583938493665,101.04932840845038,105.1013412475586,76780000,GOOGL
2022-05-25,104.1249121947519,105.62700102602575,103.00516898284764,104.93769836425781,40258000,GOOGL
2022-05-26,104.8107448453719,107.75887468895839,104.3624465360755,106.90890502929688,37948000,GOOGL
2022-05-27,108.58554373009294,111.39730365863458,108.24386241128829,111.39581298828125,37914000,GOOGL
2022-05-31,111.82229671590991,114.78630197702584,111.1597731470303,112.82947540283203,50012000,GOOGL
2022-06-01,113.91351567650608,116.14159882441551,112.32166882859197,112.95840454101562,36606000,GOOGL
2022-06-02,113.06550709942832,116.933039706465,112.0206456249851,116.65830993652344,37992000,GOOGL
2022-06-03,115.11109338679681,115.36797293293287,112.58794875322683,113.60206604003906,26136000,GOOGL
2022-06-06,115.74783813274163,118.3686786203438,115.21177191367441,115.8628921508789,33542000,GOOGL
2022-06-07,114.53388373543117,116.72626645111426,114.10889889465038,116.18920135498047,31590000,GOOGL
2022-06-08,115.80437236671298,117.59854920159584,115.64419719383626,116.23332977294922,26108000,GOOGL
2022-06-09,115.37393150433296,117.32927476403499,113.83515114216875,113.8941650390625,25798000,GOOGL
2022-06-10,111.52326180460535,112.3504249488664,109.46130149167207,110.25028228759766,41452000,GOOGL
2022-06-13,105.91115327755001,107.89971525279756,105.24912911758591,105.5203857421875,47252000,GOOGL
2022-06-14,105.66171211229965,107.03981794977923,104.93273646839161,105.84072875976562,33706000,GOOGL
2022-06-15,107.65522217666569,110.5101281231061,106.78690296928498,108.86473083496094,39698000,GOOGL
2022-06-16,106.34208771365974,107.75788407901256,104.27616231851945,105.16432189941406,51684000,GOOGL
2022-06-17,105.16431896946578,107.80846549966309,104.18491071395393,106.26522064208984,51376000,GOOGL
2022-06-21,108.03657603615589,111.56739902352787,107.70977872020165,110.62964630126953,47416000,GOOGL
2022-06-22,109.65024031138255,112.41736323198378,109.47766306713153,110.5736083984375,30774000,GOOGL
2022-06-23,111.31151031036939,111.81832309519362,109.5947045131696,111.3219223022461,28362000,GOOGL
2022-06-24,112.06874621725599,117.11107066416578,112.02659127406567,117.00791931152344,41164000,GOOGL
2022-06-27,117.30349693355397,117.60748019835728,114.23534911421451,114.88399505615234,36420000,GOOGL
2022-06-28,114.85325329027816,116.34790401480238,110.93117041441225,111.08936309814453,35792000,GOOGL
2022-06-29,110.63758563635704,112.23289804690751,109.96365128893204,110.78585815429688,24716000,GOOGL
2022-06-30,109.09830333262894,109.97902466562923,105.87494437052855,108.0698013305664,43170000,GOOGL
2022-07-01,107.04825117092746,108.35445680115731,105.85560889935694,107.84616088867188,35476000,GOOGL
2022-07-05,106.22256636530622,112.44761288334064,104.86478520912014,112.33454895019531,39342000,GOOGL
2022-07-06,112.37324909089169,114.64199660987896,110.56221308112814,113.6328353881836,37432000,GOOGL
2022-07-07,114.13665496771533,118.21246520183128,113.8921774820959,117.80929565429688,40936000,GOOGL
2022-07-08,116.2888797500777,118.70391717679874,115.94323338269083,118.37513732910156,38238000,GOOGL
2022-07-11,117.03073649463757,117.03073649463757,114.38509945369388,114.72826385498047,31196000,GOOGL
2022-07-12,115.26236105063236,116.01514205426072,112.75806498456316,113.08585357666016,29960000,GOOGL
2022-07-13,110.78535185551783,113.25990236152596,110.28994990879096,110.44070434570312,43722000,GOOGL
2022-07-14,109.3070730912963,110.18233866352448,107.48463413301555,109.46278381347656,37004000,GOOGL
2022-07-15,111.08240810060202,112.21306263725859,109.99092716981522,110.8612289428711,46770000,GOOGL
2022-07-18,111.71666979612723,112.7481456439362,107.48167505545912,108.13626098632812,43164600,GOOGL
2022-07-19,109.94133235969358,113.08534523356836,108.66190591539453,112.87706756591797,36530900,GOOGL
2022-07-20,112.24231974638516,114.45404329391755,111.55798096785527,112.96633911132812,35600400,GOOGL
2022-07-21,113.34323472563415,113.61102574731211,110.19922133413515,113.40274047851562,32676200,GOOGL
2022-07-22,110.0901208958507,111.41913313763787,105.62700788655945,107.01553344726562,48901200,GOOGL
2022-07-25,107.52133180810117,108.96936280799288,105.42862755501386,106.62870788574219,34690900,GOOGL
2022-07-26,105.72616877091382,106.32124889141323,103.2169090921242,104.15911865234375,47991000,GOOGL
2022-07-27,108.36437093577844,112.97625525163264,107.12461749425067,112.13321685791016,59858500,GOOGL
2022-07-28,111.44888817788124,113.40273342218575,110.54634395877491,113.28372192382812,32816600,GOOGL
2022-07-29,112.15306191622032,115.7533033393372,112.13322162287426,115.36650085449219,37223400,GOOGL
2022-08-01,114.35486029276694,115.76321838407448,113.4027229923445,113.91846466064453,26034300,GOOGL
2022-08-02,113.0655143870716,115.39624935448683,112.78781082558956,114.18624877929688,20236000,GOOGL
2022-08-03,114.76149298206536,117.6476425585004,114.53338259160023,117.11206817626953,28499000,GOOGL
2022-08-04,116.51698947915064,117.80632850385459,115.93182192650802,117.2211685180664,21602900,GOOGL
2022-08-05,115.27723158541431,117.14181794438285,115.0491136341377,116.50706481933594,19159500,GOOGL
2022-08-08,117.41953186952958,119.16510690112827,115.92190753578308,116.33847045898438,19138300,GOOGL
2022-08-09,116.17977170860331,116.35829650347921,114.76149349565979,115.6739501953125,19086500,GOOGL
2022-08-10,117.80632384689984,119.92878102588605,117.43936168959127,118.71878051757812,30930400,GOOGL
2022-08-11,120.28583048192732,120.49410814131456,117.58812592192379,117.86582946777344,24293700,GOOGL
2022-08-12,119.2741980957184,120.68255615234375,118.48075288719056,120.68255615234375,19096300,GOOGL
2022-08-15,120.13706749098401,121.29748248930953,119.62133337705963,121.07928466796875,19494800,GOOGL
2022-08-16,120.52387539718579,121.42641959577725,119.65109163936246,120.70240020751953,19041200,GOOGL
2022-08-17,119.13534985161822,120.29575726084148,118.40141036356964,118.57002258300781,22847000,GOOGL
2022-08-18,118.45100459562921,119.82960983443398,117.74682554009155,119.1849365234375,17987700,GOOGL
2022-08-19,118.08404022953236,118.17330641726673,115.80289830486177,116.24920654296875,21809500,GOOGL
2022-08-22,114.25568820182478,114.68216374085563,112.9167558336111,113.30355834960938,21456600,GOOGL
2022-08-23,112.54978392368335,114.06724098148526,112.50019075744802,112.92666625976562,15870400,GOOGL
2022-08-24,112.5696116974473,113.83911800192885,111.94477869138811,112.758056640625,17734600,GOOGL
2022-08-25,113.3035459506188,115.76322014148404,113.17461431501371,115.69379425048828,16956800,GOOGL
2022-08-26,113.77961742600252,114.17634005588431,109.28675199221415,109.43551635742188,37245700,GOOGL
2022-08-29,109.08838330000286,110.040513040239,107.90814316272662,108.52305603027344,21191200,GOOGL
2022-08-30,109.26689481889778,109.59419150550207,106.91632740948465,108.04698181152344,27513300,GOOGL
2022-08-31,109.74298212503663,109.94133965972561,107.24363481356808,107.33290100097656,28627000,GOOGL
2022-09-01,107.39240011242691,109.54461025492617,106.47994340226887,108.8404312133789,28360900,GOOGL
2022-09-02,109.6834567691589,109.83222868726963,106.38075953474187,106.9659194946289,24160700,GOOGL
2022-09-06,106.42043703294185,107.14444879573196,104.91289263064388,105.9344482421875,25068300,GOOGL
2022-09-07,106.18239517986085,109.07846482937784,106.02371068181908,108.55280303955078,23167000,GOOGL
2022-09-08,107.15437545780347,108.70158540495544,106.28159171756349,107.49158477783203,24238300,GOOGL
2022-09-09,108.17591568145532,110.0801749701095,108.12632252177895,109.74296569824219,23197700,GOOGL
2022-09-12,110.0801874345021,110.70502802301867,109.02887891863624,109.95125579833984,22966800,GOOGL
2022-09-13,106.91633578916247,107.41223714705868,103.23674105474096,103.46485900878906,38172900,GOOGL
2022-09-14,103.7128143662537,104.41699341820953,102.8102777889331,104.13928985595703,26395100,GOOGL
2022-09-15,103.17724342441045,104.40707676995653,101.51101442821535,102.0664291381836,34188300,GOOGL
2022-09-16,101.23330943767259,102.28461796293107,100.11257502049808,101.95732879638672,42797200,GOOGL
2022-09-19,100.91594107105092,102.48299140692185,100.71758352566323,102.2251205444336,23036800,GOOGL
2022-09-20,101.24321763980454,101.53084132005358,99.69600034029746,100.31092071533203,26517100,GOOGL
2022-09-21,100.83658693545453,102.03666739252802,98.45625874751293,98.46617889404297,31487300,GOOGL
2022-09-22,98.00994304598551,100.41010377703378,97.98019017551985,99.31912231445312,34298600,GOOGL
2022-09-23,98.81329918585423,98.84305962268306,96.67100931227313,97.93059539794922,31625400,GOOGL
2022-09-26,97.29584663330873,99.06125428806656,96.99831035340091,97.36527252197266,27072700,GOOGL
2022-09-27,98.61493933481309,99.18026655148238,96.07592693248836,96.70075988769531,30072800,GOOGL
2022-09-28,96.84955285847029,99.87454710588955,96.3139783946222,99.2298812866211,32466300,GOOGL
2022-09-29,97.83142237621783,97.83142237621783,95.17339071110857,96.62142181396484,31047200,GOOGL
2022-09-30,96.25444618583867,98.08927949827253,94.77665485097518,94.86592102050781,32941500,GOOGL
2022-10-03,95.96682700199257,98.47608650806613,95.7287889166939,97.83141326904297,27982000,GOOGL
2022-10-04,99.61667108123069,101.00518888401722,99.5571577705009,100.80683135986328,28850800,GOOGL
2022-10-05,99.01168108917751,101.09446557674383,97.99012535655747,100.59856414794922,22176900,GOOGL
